YEAR MO DY HR T2M T2MDEW T2MWET QV2M RH2M PRECTOTCORR PS WS2M WD2M WS10M WD10M
2021 3 19 13 25.11 14.3 19.7 11.9 51 0 85.64 2.33 137.31 3 137.32
2021 3 19 14 25.03 14.12 19.57 11.78 50.69 0 85.6 2.34 139.61 3.05 139.57
2021 3 19 15 24.51 13.89 19.2 11.6 51.5 0.01 85.59 2.44 140.34 3.26 140.44
2021 3 19 16 23.37 14.23 18.8 11.84 56.44 0.02 85.63 2.23 140.12 3.21 140.03
2021 3 19 17 20.92 16.21 18.57 13.49 74.44 0 85.68 1.37 137.77 2.42 137.49
2021 3 19 18 18.7 15.63 17.16 13 82.25 0 85.73 1.39 131.37 2.7 131.12
2021 3 19 19 17.91 15.26 16.58 12.63 84.25 0 85.78 1.73 123.76 3.04 123.49
2021 3 19 20 17.1 15.03 16.06 12.45 87.44 0.01 85.83 1.9 115.51 3.25 115.46
2021 3 19 21 16.57 15.02 15.8 12.45 90.38 0 85.86 1.87 109.49 3.17 109.28
2021 3 19 22 16.03 15.02 15.52 12.45 93.56 0.01 85.83 1.62 108.26 2.81 108.33
2021 3 19 23 15.46 14.94 15.19 12.39 96.5 0.01 85.8 1.45 110.88 2.59 111.06
2021 3 20 0 15.01 14.91 14.97 12.39 99.19 0.03 85.76 1.41 112.86 2.53 113.08
2021 3 20 1 14.89 14.9 14.9 12.39 99.88 0.06 85.75 1.5 110.7 2.59 110.68
2021 3 20 2 14.76 14.75 14.76 12.27 99.81 0.07 85.75 1.68 106.75 2.78 106.85
2021 3 20 3 14.47 14.44 14.45 12.02 99.69 0.09 85.76 1.71 104.29 2.78 104.66
2021 3 20 4 14.08 14.05 14.07 11.72 99.62 0.11 85.78 1.64 104.9 2.68 105.05
2021 3 20 5 13.77 13.7 13.73 11.41 99.44 0.12 85.82 1.63 106.1 2.67 106.15
2021 3 20 6 14.59 14.06 14.33 11.72 96.5 0.1 85.86 2.53 105.8 3.71 105.88
2021 3 20 7 16.69 15.09 15.89 12.51 90.12 0.01 85.9 3.12 99.93 4.36 100
2021 3 20 8 19.49 15.08 17.29 12.51 75.5 0.01 85.91 3.46 92.72 4.72 92.66
2021 3 20 9 21.89 14.55 18.23 12.08 62.94 0.01 85.88 3.23 85.42 4.3 85.52
2021 3 20 10 23.33 14.38 18.86 11.96 57.06 0.01 85.84 2.88 80.33 3.77 80.34
2021 3 20 11 24.23 14.36 19.3 11.9 54 0.02 85.78 2.5 77.01 3.22 76.97
2021 3 20 12 24.73 14.44 19.58 12.02 52.69 0.09 85.7 2.09 75.29 2.65 75.14
2021 3 20 13 24.78 14.46 19.62 12.02 52.56 0.06 85.63 1.73 78.28 2.18 78.21
2021 3 20 14 24.68 14.42 19.55 12.02 52.75 0.08 85.58 1.48 87.58 1.85 87.58
2021 3 20 15 24.19 14.31 19.25 11.9 53.94 0.15 85.57 1.4 98.04 1.78 98.09
2021 3 20 16 23.25 14.73 18.99 12.27 58.69 0.06 85.59 1.32 104.45 1.82 104.69
2021 3 20 17 21.37 16.47 18.92 13.73 73.69 0.05 85.64 0.95 106.79 1.76 106.5
2021 3 20 18 19.15 16.44 17.8 13.67 84.19 0.15 85.69 0.87 103.54 2.08 103.04
2021 3 20 19 18.26 16.01 17.14 13.31 86.56 0.38 85.75 1.03 100.03 2.3 99.97
2021 3 20 20 17.49 15.73 16.61 13.06 89.25 0.29 85.81 1.16 96.93 2.38 96.98
2021 3 20 21 16.93 15.59 16.26 12.94 91.69 0.16 85.84 1.22 93.3 2.37 93.4
2021 3 20 22 16.32 15.39 15.85 12.76 94.06 0.15 85.83 1.15 90.39 2.27 90.4
2021 3 20 23 15.3 14.78 15.04 12.27 96.56 0.24 85.79 1.01 90 2.25 90.6
2021 3 21 0 14.69 14.45 14.57 12.02 98.31 0.15 85.75 0.93 93.85 2.17 94.34
2021 3 21 1 14.25 14.19 14.22 11.84 99.44 0.1 85.72 0.9 98.97 2.12 98.91
2021 3 21 2 13.99 14.02 14.01 11.66 100 0.09 85.72 0.94 101.5 2.15 101.51
2021 3 21 3 13.9 13.93 13.91 11.6 100 0.09 85.71 1.04 102.15 2.16 101.92
2021 3 21 4 13.88 13.84 13.87 11.54 99.62 0.09 85.73 1.21 101.16 2.23 100.72
2021 3 21 5 13.79 13.69 13.74 11.41 99.19 0.09 85.76 1.27 98.83 2.24 98.64
2021 3 21 6 14.73 14.29 14.51 11.9 97 0.07 85.8 2.07 95.84 3.07 95.84
2021 3 21 7 16.85 15.55 16.2 12.88 91.88 0.01 85.84 2.23 90.8 3.02 90.74
2021 3 21 8 19.86 15.54 17.69 12.88 76 0.03 85.86 1.85 87.33 2.38 87.36
2021 3 21 9 22.21 14.87 18.54 12.33 63 0.06 85.83 0.96 75.85 1.17 76.15
2021 3 21 10 23.57 15.01 19.29 12.45 58.56 0.1 85.78 0.63 24.33 0.76 24.2
2021 3 21 11 24.44 15.37 19.9 12.76 56.94 0.21 85.71 0.79 349.14 0.96 349.24
2021 3 21 12 24.97 15.62 20.3 13 56 0.51 85.63 0.91 324.12 1.11 324.42
2021 3 21 13 25.24 15.65 20.44 13 55.25 0.52 85.55 0.95 299.51 1.18 299.79
2021 3 21 14 25.13 15.43 20.28 12.82 54.81 0.55 85.51 0.97 277.87 1.21 277.82
2021 3 21 15 24.71 15.29 20 12.7 55.69 0.46 85.49 0.96 252.01 1.21 251.57
2021 3 21 16 23.94 15.51 19.73 12.94 59.25 0.42 85.52 0.74 228.42 0.98 227.26
2021 3 21 17 22.65 16.31 19.48 13.67 67.75 0.49 85.55 0.42 181.06 0.67 179.33
2021 3 21 18 20.98 16.16 18.57 13.49 73.94 0.7 85.6 0.56 117.28 1.03 118.51
2021 3 21 19 19.58 16.76 18.17 13.98 83.56 0.93 85.65 0.74 93.01 1.67 93.22
2021 3 21 20 18.55 16.73 17.64 13.92 89 1.08 85.71 0.9 81.03 2.09 81.38
2021 3 21 21 17.93 16.63 17.28 13.85 92.06 1.16 85.77 1.07 74.74 2.19 74.73
2021 3 21 22 17.47 16.64 17.05 13.85 94.69 1.01 85.78 1.11 72.45 2.17 72.15
2021 3 21 23 17.05 16.56 16.8 13.79 96.88 0.86 85.78 1.02 72.12 2.04 72.12
2021 3 22 0 16.59 16.34 16.47 13.55 98.25 0.65 85.76 0.9 75.36 1.9 75.96
2021 3 22 1 16.29 16.12 16.2 13.37 98.88 0.45 85.73 0.78 83.66 1.75 84.62
2021 3 22 2 15.89 15.8 15.84 13.12 99.31 0.04 85.71 0.74 93.65 1.76 94.07
2021 3 22 3 15.44 15.37 15.4 12.76 99.44 0.02 85.7 0.75 102.01 1.79 102.09
2021 3 22 4 15.16 15.11 15.14 12.57 99.5 0.01 85.71 0.76 109.93 1.8 109.54
2021 3 22 5 14.76 14.73 14.74 12.21 99.75 0.01 85.75 0.79 116.31 1.89 116.25
2021 3 22 6 15.97 15.48 15.72 12.82 96.75 0 85.78 1.49 121.69 2.39 121.61
2021 3 22 7 18.09 16.36 17.23 13.55 89.5 0 85.84 2.27 125.17 3.09 125.22
2021 3 22 8 20.62 15.78 18.2 13.06 73.75 0 85.89 2.78 124.23 3.73 124.26
2021 3 22 9 22.6 14.98 18.79 12.39 62 0 85.89 2.73 118.69 3.59 118.57
2021 3 22 10 23.94 15 19.47 12.45 57.25 0 85.87 2.43 109.89 3.14 109.92
2021 3 22 11 24.98 15.22 20.1 12.63 54.56 0 85.81 2.16 104.89 2.75 104.83
2021 3 22 12 25.58 15.31 20.44 12.7 53 0 85.74 1.9 108.21 2.4 108.2
2021 3 22 13 25.79 15.24 20.51 12.63 52.06 0 85.67 1.8 115.23 2.27 115.06
2021 3 22 14 25.42 14.94 20.18 12.45 52.25 0 85.62 1.85 121.01 2.37 120.96
2021 3 22 15 24.85 14.8 19.83 12.33 53.5 0.01 85.62 2.02 121.04 2.67 120.99
2021 3 22 16 23.56 15.54 19.55 12.94 60.69 0.02 85.66 1.68 115.26 2.47 115.43
2021 3 22 17 21.49 16.79 19.14 13.98 74.56 0.02 85.73 1.33 111.3 2.33 111.05
2021 3 22 18 19.47 16.58 18.02 13.79 83.25 0.03 85.8 1.36 109.79 2.55 109.49
2021 3 22 19 18.64 16.3 17.47 13.49 86.06 0.04 85.88 1.85 110.81 3.12 110.71
2021 3 22 20 17.87 16.2 17.04 13.43 89.88 0.04 85.96 2.19 112.9 3.53 112.93
2021 3 22 21 16.97 16.05 16.51 13.31 94.19 0.03 86.01 2.02 115.47 3.28 115.53
2021 3 22 22 16.29 15.89 16.08 13.12 97.38 0.04 86.01 1.84 118.42 3.04 118.54
2021 3 22 23 15.73 15.72 15.73 13 99.75 0.08 85.99 1.57 120.13 2.69 120.22
2021 3 23 0 15.49 15.51 15.51 12.82 100 0.09 85.95 1.42 120.8 2.43 120.93
2021 3 23 1 15.3 15.24 15.27 12.63 99.44 0.08 85.92 1.5 122.04 2.49 122.04
2021 3 23 2 15.11 14.93 15.02 12.39 98.75 0.07 85.89 1.77 124.04 2.81 123.91
2021 3 23 3 14.87 14.66 14.76 12.15 98.56 0.04 85.89 1.76 124.68 2.8 124.89
2021 3 23 4 14.61 14.47 14.54 12.02 98.94 0.03 85.91 1.54 123.85 2.55 124.03
2021 3 23 5 14.47 14.38 14.43 11.9 99.25 0.02 85.95 1.4 122.72 2.39 123.02
2021 3 23 6 15.58 15.06 15.32 12.45 96.62 0.02 86.01 2.42 121.69 3.61 121.83
2021 3 23 7 17.22 16.01 16.62 13.24 92.5 0.02 86.07 3.48 112.18 4.96 112.2
2021 3 23 8 18.58 15.94 17.26 13.18 84.5 0.02 86.12 4.11 103.06 5.81 103.05
2021 3 23 9 20.28 15.66 17.98 12.94 74.69 0.03 86.12 4.16 101.48 5.76 101.49
2021 3 23 10 22.23 15.83 19.03 13.06 67 0.04 86.09 4.01 100 5.44 100
2021 3 23 11 23.65 16.27 19.96 13.49 63.25 0.09 86.04 3.7 99.1 4.96 99.06
2021 3 23 12 24.3 16.51 20.4 13.67 61.69 0.17 85.98 3.37 100.16 4.46 100.19
2021 3 23 13 24.45 16.48 20.47 13.67 61 0.27 85.91 3.1 103.69 4.12 103.72
2021 3 23 14 24.3 16.31 20.31 13.55 60.94 0.34 85.86 2.94 107.14 3.94 107.07
2021 3 23 15 23.77 16.3 20.04 13.55 62.88 0.32 85.85 2.82 108.23 3.87 108.22
2021 3 23 16 22.59 16.73 19.66 13.92 69.38 0.36 85.88 2.56 109.04 3.7 109.12
2021 3 23 17 20.62 17.73 19.17 14.77 83.38 0.58 85.93 1.67 110.56 2.68 110.28
2021 3 23 18 19.05 17.56 18.3 14.65 91 0.8 85.98 1.74 113.33 2.86 113.14
2021 3 23 19 18.55 17.52 18.04 14.59 93.56 0.96 86.03 2.19 115.83 3.4 115.57
2021 3 23 20 18.15 17.51 17.83 14.59 95.94 0.93 86.08 1.99 119.69 3.07 119.37
2021 3 23 21 17.9 17.41 17.66 14.47 96.75 0.73 86.1 1.72 128.9 2.68 128.74
2021 3 23 22 17.75 17.18 17.46 14.28 96.31 0.53 86.09 2.23 137.42 3.37 137.07
2021 3 23 23 17.26 16.51 16.88 13.67 95.31 0.41 86.09 3.16 132.4 4.73 132.25
2021 3 24 0 16.5 15.71 16.11 13 95 0.26 86.07 3.47 124.62 5.16 124.58
2021 3 24 1 15.99 15.33 15.65 12.7 95.69 0.14 86.04 3.09 120.19 4.6 120.26
2021 3 24 2 15.7 15.12 15.41 12.51 96.12 0.08 86.01 2.7 118.35 4.05 118.35
2021 3 24 3 15.5 14.94 15.22 12.39 96.31 0.04 86 2.52 117.36 3.79 117.36
2021 3 24 4 15.33 14.81 15.07 12.27 96.56 0.03 86.01 2.35 116.48 3.56 116.45
2021 3 24 5 15.15 14.69 14.93 12.15 96.88 0.03 86.03 2.11 116.66 3.23 116.75
2021 3 24 6 15.49 14.85 15.17 12.27 95.81 0.02 86.06 2.44 118.7 3.59 118.63
2021 3 24 7 16.73 15.26 15.99 12.63 90.88 0.03 86.09 3.6 117.4 5.14 117.34
2021 3 24 8 18.62 15.4 17.01 12.7 81.44 0.03 86.1 3.98 114.1 5.56 114.15
2021 3 24 9 20.72 15.61 18.16 12.88 72.44 0.03 86.08 3.47 108.23 4.69 108.25
2021 3 24 10 22.28 16.02 19.15 13.24 67.56 0.05 86.04 2.86 99.75 3.76 99.7
2021 3 24 11 23.26 16.44 19.85 13.61 65.44 0.11 85.96 2.37 91.32 3.05 91.18
2021 3 24 12 23.68 16.57 20.12 13.73 64.31 0.21 85.87 1.93 88.14 2.46 88
2021 3 24 13 23.62 16.52 20.08 13.73 64.38 0.3 85.77 1.56 93.45 1.99 93.15
2021 3 24 14 23.07 16.65 19.86 13.85 67.06 0.32 85.72 1.43 104.19 1.84 103.98
2021 3 24 15 22.15 16.85 19.51 14.04 71.81 0.28 85.7 1.56 119.64 2.1 119.72
2021 3 24 16 20.91 17.19 19.05 14.34 79.12 0.26 85.72 1.78 128.94 2.54 129.02
2021 3 24 17 19.54 17.55 18.55 14.65 88.19 0.29 85.75 1.71 132.41 2.6 132.32
2021 3 24 18 18.62 17.44 18.03 14.59 92.81 0.33 85.79 2.05 131.29 3.1 131.12
2021 3 24 19 18.05 17.14 17.6 14.28 94.31 0.31 85.83 2.35 129.46 3.51 129.5
2021 3 24 20 17.55 16.73 17.14 13.92 94.88 0.25 85.87 2.33 127.37 3.5 127.28
2021 3 24 21 17.07 16.24 16.65 13.49 94.81 0.21 85.9 2.37 122.23 3.57 122.12
2021 3 24 22 16.65 15.84 16.24 13.12 94.94 0.17 85.89 2.3 117.79 3.46 117.72
2021 3 24 23 16.21 15.4 15.81 12.76 94.88 0.14 85.86 2.08 115.32 3.17 115.24
2021 3 25 0 15.77 15.01 15.39 12.45 95.06 0.1 85.81 1.87 115.71 2.87 115.87
2021 3 25 1 15.22 14.63 14.92 12.15 96.19 0.08 85.77 1.53 119.05 2.42 119.22
2021 3 25 2 14.48 14.02 14.25 11.72 97.06 0.06 85.74 1.32 124.63 2.21 124.93
2021 3 25 3 14.11 13.65 13.88 11.41 97 0.04 85.72 1.47 128.33 2.4 128.51
2021 3 25 4 13.79 13.3 13.54 11.17 96.75 0.02 85.74 1.7 126.98 2.69 126.97
2021 3 25 5 13.42 12.95 13.19 10.86 96.88 0.02 85.78 1.71 123.25 2.7 123.41
2021 3 25 6 13.8 12.96 13.38 10.86 94.5 0.02 85.82 2.3 118.22 3.34 118.36
2021 3 25 7 15.55 13.61 14.58 11.35 88.06 0.01 85.86 2.48 108.55 3.35 108.48
2021 3 25 8 18.64 14.26 16.45 11.84 75.56 0.01 85.88 2.06 83.9 2.67 83.96
2021 3 25 9 21.24 15.19 18.22 12.57 68.31 0.02 85.88 1.46 55.46 1.82 55.49
2021 3 25 10 22.7 15.9 19.3 13.18 65.38 0.09 85.83 0.97 30.49 1.19 30.45
2021 3 25 11 23.74 16.3 20.02 13.55 63 0.16 85.75 0.86 1.04 1.06 1.7
2021 3 25 12 24.39 16.38 20.38 13.61 60.88 0.25 85.65 1.01 338.61 1.24 339.27
2021 3 25 13 24.56 16.25 20.4 13.55 59.81 0.31 85.56 1.25 323.92 1.54 324.06
2021 3 25 14 24.27 16.21 20.24 13.49 60.69 0.29 85.52 1.38 313.85 1.73 313.91
2021 3 25 15 23.38 16.33 19.85 13.61 64.44 0.27 85.51 1.3 307.69 1.68 307.83
2021 3 25 16 22.3 16.8 19.55 14.04 71 0.25 85.54 1.05 309.59 1.45 309.53
2021 3 25 17 20.92 17.48 19.2 14.65 80.62 0.25 85.58 0.64 319.47 1.03 321.14
2021 3 25 18 19.74 17.88 18.81 15.01 88.94 0.25 85.63 0.41 349.11 0.88 351.87
2021 3 25 19 19.05 17.71 18.38 14.83 91.75 0.26 85.67 0.48 16.07 1.06 17.1
2021 3 25 20 18.37 17.4 17.88 14.53 93.94 0.3 85.7 0.61 27.55 1.32 27.47
2021 3 25 21 17.81 17.01 17.4 14.16 94.94 0.33 85.72 0.79 28.84 1.54 28.91
2021 3 25 22 17.43 16.68 17.05 13.92 95.25 0.35 85.71 1.02 27.35 1.76 27.47
2021 3 25 23 17.07 16.36 16.71 13.61 95.44 0.32 85.69 1.25 23.53 2.04 23.72
2021 3 26 0 16.69 16.05 16.37 13.37 95.88 0.28 85.66 1.29 19.86 2.06 20.22
2021 3 26 1 16.33 15.81 16.07 13.12 96.5 0.2 85.63 1.16 18.07 1.86 18.36
2021 3 26 2 16.07 15.61 15.84 12.94 96.88 0.11 85.62 1.03 17.74 1.65 18.18
2021 3 26 3 15.98 15.49 15.74 12.88 96.75 0.07 85.62 0.99 18 1.55 18.53
2021 3 26 4 15.91 15.46 15.69 12.82 97 0.06 85.64 0.8 19.5 1.29 19.86
2021 3 26 5 15.81 15.39 15.6 12.76 97.19 0.05 85.68 0.72 20.19 1.24 20.73
2021 3 26 6 16.1 15.4 15.76 12.76 95.5 0.05 85.74 1.19 17.96 1.78 17.88
2021 3 26 7 16.91 15.63 16.27 12.94 92 0.05 85.79 1.6 9.55 2.18 9.7
2021 3 26 8 18.02 15.9 16.96 13.18 87.25 0.08 85.83 1.61 346.5 2.11 346.53
2021 3 26 9 19.47 16.18 17.82 13.43 81.19 0.16 85.82 1.82 323.92 2.35 323.93
2021 3 26 10 20.97 16.5 18.73 13.73 75.44 0.21 85.79 2.04 319.66 2.63 319.58
2021 3 26 11 22.64 16.98 19.81 14.16 70.31 0.25 85.73 2.2 320.48 2.81 320.42
2021 3 26 12 23.73 17.21 20.47 14.34 66.75 0.3 85.65 2.27 316.81 2.91 316.74
2021 3 26 13 23.94 17.03 20.48 14.22 65.19 0.31 85.58 2.24 308.63 2.89 308.51
2021 3 26 14 23.71 16.63 20.17 13.85 64.44 0.27 85.52 2.18 299.59 2.87 299.49
2021 3 26 15 23.16 16.55 19.86 13.79 66.31 0.22 85.5 1.97 293.11 2.67 293.04
2021 3 26 16 22.44 17.12 19.78 14.28 71.81 0.18 85.52 1.52 289.55 2.2 289.46
2021 3 26 17 20.95 17.9 19.43 15.08 82.69 0.15 85.56 0.88 285.39 1.68 285.07
2021 3 26 18 19.37 16.64 18.01 13.85 84.12 0.15 85.63 0.83 281.94 1.68 281.78
2021 3 26 19 18.79 16.22 17.5 13.49 84.88 0.14 85.68 0.87 281.92 1.72 281.77
2021 3 26 20 18.12 15.95 17.03 13.24 87.06 0.1 85.72 0.89 284.28 1.84 284.04
2021 3 26 21 17.48 15.8 16.64 13.12 89.69 0.09 85.75 0.88 286.5 1.97 286.13
2021 3 26 22 16.92 15.65 16.29 13 92.12 0.05 85.74 0.88 286.02 2.08 286.12
2021 3 26 23 16.48 15.54 16.01 12.88 94 0.01 85.7 0.88 282.31 2.13 282.51
2021 3 27 0 16.01 15.37 15.69 12.76 95.88 0.01 85.66 0.89 274.55 2.16 274.78
2021 3 27 1 15.56 15.26 15.41 12.7 97.94 0.01 85.61 0.89 264.99 2.17 264.84
2021 3 27 2 15.06 15.08 15.07 12.51 99.94 0.02 85.59 0.92 255.26 2.22 255.33
2021 3 27 3 14.78 14.98 14.88 12.45 100 0.04 85.59 0.95 246.18 2.24 246.57
2021 3 27 4 14.98 15.12 15.05 12.57 100 0.05 85.61 0.97 241.17 2.12 241.64
2021 3 27 5 15.07 15.13 15.1 12.57 100 0.07 85.67 0.99 241.21 2.05 241.77
2021 3 27 6 16.23 15.83 16.03 13.12 97.38 0.09 85.73 1.64 243.31 2.58 243.36
2021 3 27 7 18.23 17.04 17.63 14.22 92.69 0.14 85.78 2.26 242.46 3.09 242.27
2021 3 27 8 20.9 17.49 19.19 14.59 80.69 0.23 85.81 2.9 228.28 3.92 228.31
2021 3 27 9 22.79 17.05 19.92 14.22 70 0.26 85.81 3.32 216.09 4.46 216.09
2021 3 27 10 23.91 16.88 20.4 14.04 64.69 0.2 85.77 3.47 213.05 4.63 213.02
2021 3 27 11 24.67 16.75 20.71 13.92 61.25 0.19 85.71 3.46 214.23 4.61 214.23
2021 3 27 12 25.18 16.58 20.87 13.79 58.81 0.16 85.64 3.33 216.52 4.44 216.63
2021 3 27 13 25.48 16.35 20.91 13.61 56.94 0.16 85.57 3.21 219.57 4.28 219.52
2021 3 27 14 25.36 15.9 20.63 13.24 55.75 0.14 85.53 3.1 221.84 4.19 221.83
2021 3 27 15 24.89 15.55 20.23 12.94 56.06 0.1 85.52 2.91 222.72 4.04 222.73
2021 3 27 16 23.86 16.07 19.97 13.37 61.62 0.08 85.54 2.22 221.15 3.29 221.25
2021 3 27 17 21.58 17.38 19.48 14.59 77 0.05 85.58 1.26 215.66 2.39 215.15
2021 3 27 18 19.79 16.78 18.29 13.98 82.69 0.02 85.63 1.07 200.95 2.41 201.08
2021 3 27 19 18.95 16.14 17.55 13.43 83.56 0.01 85.68 1.29 181.74 2.6 182.41
2021 3 27 20 18.1 15.34 16.72 12.76 83.81 0 85.74 1.76 166.89 3.09 167.44
2021 3 27 21 17.17 14.52 15.85 12.08 84.31 0 85.78 2.2 158.35 3.64 158.61
2021 3 27 22 16.08 13.75 14.92 11.47 85.94 0 85.77 2.24 154.6 3.72 154.62
2021 3 27 23 15.2 13.04 14.12 10.93 86.75 0 85.75 2.11 154.38 3.59 154.33
2021 3 28 0 14.65 12.46 13.55 10.56 86.62 0 85.71 2.05 156.17 3.53 156.1
2021 3 28 1 14.15 11.96 13.05 10.19 86.56 0 85.68 2.05 158.04 3.54 157.85
2021 3 28 2 13.87 11.58 12.73 9.95 85.88 0 85.66 2.13 157.57 3.65 157.33
2021 3 28 3 13.57 11.19 12.37 9.7 85.38 0 85.66 2.21 154.89 3.76 154.82
2021 3 28 4 13.23 10.78 12.01 9.4 84.94 0 85.7 2.29 151.51 3.9 151.38
2021 3 28 5 12.93 10.46 11.69 9.22 84.81 0 85.76 2.35 149 3.98 148.75
2021 3 28 6 14 10.62 12.3 9.34 79.88 0 85.82 3.08 147.32 4.82 147.19
2021 3 28 7 16.47 11.54 14.01 9.89 72.5 0 85.89 3.82 146.25 5.49 146.26
2021 3 28 8 19.63 12.51 16.07 10.56 63.38 0 85.92 4.75 141.08 6.74 141.07
2021 3 28 9 21.66 12.87 17.26 10.8 57.25 0 85.93 5.11 136.36 7.17 136.37
2021 3 28 10 22.87 13.14 18.01 10.99 54.12 0 85.92 4.97 134.49 6.89 134.45
2021 3 28 11 23.75 13.62 18.68 11.35 52.94 0 85.89 4.87 133.11 6.71 133.21
2021 3 28 12 24.18 14.04 19.11 11.66 53.06 0 85.85 4.74 132.93 6.51 132.96
2021 3 28 13 24.06 14.17 19.12 11.78 53.88 0.01 85.81 4.63 132.88 6.37 132.86
2021 3 28 14 23.51 14.23 18.87 11.84 55.88 0.02 85.8 4.49 132.32 6.24 132.36
2021 3 28 15 22.62 14.25 18.43 11.84 59.12 0.06 85.82 4.33 131.86 6.11 131.89
2021 3 28 16 21.39 14.43 17.9 11.96 64.44 0.06 85.86 3.89 131.41 5.64 131.29
2021 3 28 17 19.27 15.23 17.25 12.57 77.25 0.03 85.92 2.63 131.75 4.09 131.67
2021 3 28 18 17.44 15.17 16.3 12.57 86.44 0.02 85.97 2.43 132.78 3.92 132.66
2021 3 28 19 16.58 15.05 15.82 12.45 90.5 0 86.02 2.74 134.08 4.3 134.04
2021 3 28 20 15.81 14.95 15.38 12.39 94.5 0 86.07 2.83 135.56 4.39 135.65
2021 3 28 21 15.3 14.83 15.06 12.27 96.88 0 86.1 2.9 136.31 4.45 136.42
2021 3 28 22 14.98 14.62 14.8 12.08 97.5 0.01 86.1 2.99 136.06 4.55 136.11
2021 3 28 23 14.67 14.33 14.51 11.9 97.75 0.01 86.07 3.01 135.84 4.54 135.91
2021 3 29 0 14.42 14.08 14.26 11.66 97.69 0.02 86.04 3.17 136 4.77 136.06
2021 3 29 1 14.31 13.96 14.13 11.6 97.62 0.02 86 3.3 137.4 4.97 137.42
2021 3 29 2 14.26 13.92 14.08 11.6 97.69 0.02 85.98 3.39 138.74 5.12 138.72
2021 3 29 3 14.23 13.9 14.06 11.54 97.69 0.03 85.98 3.52 138.78 5.32 138.75
2021 3 29 4 14.16 13.83 14 11.47 97.75 0.03 86.02 3.61 137.63 5.45 137.67
2021 3 29 5 14.03 13.73 13.88 11.41 97.88 0.03 86.07 3.6 135.79 5.44 135.87
2021 3 29 6 14.55 13.87 14.21 11.54 95.56 0.03 86.12 4.45 134 6.59 133.99
2021 3 29 7 15.98 14.17 15.08 11.72 88.88 0.03 86.19 5.53 131.51 8.02 131.49
2021 3 29 8 18.12 13.99 16.06 11.6 76.69 0.01 86.24 5.89 129.67 8.38 129.67
2021 3 29 9 20.24 13.75 17 11.41 66.12 0.01 86.25 5.67 128.06 7.95 128.05
2021 3 29 10 21.78 13.9 17.84 11.54 60.81 0 86.21 5.25 126.96 7.27 127.01
2021 3 29 11 22.82 14.08 18.45 11.66 57.69 0 86.15 4.88 127.59 6.68 127.59
2021 3 29 12 23.36 14.11 18.73 11.72 55.94 0.01 86.06 4.56 129.23 6.21 129.23
2021 3 29 13 23.45 14.01 18.73 11.66 55.31 0.02 86 4.34 131.64 5.91 131.68
2021 3 29 14 23.12 13.85 18.48 11.54 55.81 0.04 85.95 4.24 133.73 5.83 133.75
2021 3 29 15 22.22 13.6 17.9 11.35 58 0.04 85.93 4.14 134.62 5.79 134.67
2021 3 29 16 20.76 13.46 17.11 11.23 62.88 0.03 85.96 3.89 135.16 5.61 135.17
2021 3 29 17 18.51 13.8 16.15 11.47 73.88 0.01 86 2.95 136.07 4.51 135.98
2021 3 29 18 16.35 13.63 14.99 11.35 83.81 0 86.06 2.75 135.58 4.33 135.58
2021 3 29 19 15.36 13.44 14.4 11.17 88.12 0 86.11 3.07 133.86 4.73 133.93
2021 3 29 20 14.39 13.32 13.85 11.11 93.12 0 86.15 2.94 132.74 4.52 132.76
2021 3 29 21 13.69 13.18 13.44 10.99 96.56 0.01 86.17 2.82 132.19 4.34 132.16
2021 3 29 22 13.33 12.98 13.15 10.86 97.5 0.02 86.16 2.87 132.46 4.37 132.39
2021 3 29 23 12.99 12.65 12.82 10.62 97.62 0.03 86.14 2.92 131.85 4.39 131.97
2021 3 30 0 12.58 12.26 12.41 10.38 97.75 0.03 86.1 2.8 132.4 4.21 132.45
2021 3 30 1 12.25 11.94 12.09 10.13 97.81 0.03 86.07 2.65 135.72 3.99 135.71
2021 3 30 2 12.05 11.76 11.91 10.01 97.94 0.03 86.04 2.5 139.18 3.81 139.25
2021 3 30 3 11.98 11.75 11.87 10.01 98.31 0.03 86.03 2.45 139.91 3.78 139.95
2021 3 30 4 12.05 11.81 11.93 10.07 98.31 0.02 86.05 2.63 138.49 4.06 138.51
2021 3 30 5 12 11.78 11.89 10.01 98.38 0.01 86.08 2.55 136.98 3.98 136.91
2021 3 30 6 12.64 12.05 12.34 10.19 96.06 0.01 86.12 3.06 134.07 4.56 134.1
2021 3 30 7 14.5 12.47 13.48 10.5 87.5 0 86.17 4.03 127.91 5.74 127.93
2021 3 30 8 16.77 12.25 14.51 10.31 74.5 0 86.19 4.14 122.82 5.71 122.78
2021 3 30 9 19.1 11.91 15.51 10.13 62.94 0 86.17 3.78 117.57 5.08 117.55
2021 3 30 10 21.02 11.73 16.37 10.01 55.19 0 86.13 3.44 111.9 4.56 111.95
2021 3 30 11 22.4 11.65 17.03 9.95 50.5 0 86.06 3.2 107.33 4.2 107.32
2021 3 30 12 23.22 11.86 17.54 10.07 48.75 0 85.98 3.03 105.4 3.97 105.29
2021 3 30 13 23.55 12.07 17.81 10.25 48.44 0 85.93 2.9 106.58 3.8 106.61
2021 3 30 14 23.4 12.18 17.79 10.31 49.25 0 85.89 2.8 110.76 3.69 110.7
